player,style,skill,footwork,results,time,x,y,recorder,unicode,match_year,match,match_winner,match_result,opponent,games,file_order,record_year
Patrick_Franziska,backhand,block,step,continue,00:01:25:52,146000,357000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Kao_Cheng_jui,1,59,112
Kao_Cheng_jui,forehand,drive,step,continue,00:01:26:12,155000,126000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Patrick_Franziska,1,60,112
Patrick_Franziska,backhand,block,step,continue,00:01:26:52,214000,358000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Kao_Cheng_jui,1,61,112
Kao_Cheng_jui,backhand,drive,step,continue,00:01:27:04,204000,161000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Patrick_Franziska,1,62,112
Patrick_Franziska,forehand,block,step,continue,00:01:27:92,215000,352000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Kao_Cheng_jui,1,63,112
Kao_Cheng_jui,forehand,drive,step,continue,00:01:28:72,243000,128000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Patrick_Franziska,1,64,112
Patrick_Franziska,forehand,fastdrive,step,continue,00:01:29:36,193000,349000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Kao_Cheng_jui,1,65,112
Kao_Cheng_jui,forehand,drive,step,won,00:01:30:00,115000,136000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Patrick_Franziska,1,66,112
Patrick_Franziska,forehand,serve,no move,continue,00:01:37:40,126000,315000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Kao_Cheng_jui,1,67,112
Kao_Cheng_jui,forehand,filp,step,won,00:01:38:00,122000,133000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Patrick_Franziska,1,68,112
Patrick_Franziska,forehand,serve,no move,continue,00:01:42:96,2e+05,288000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Kao_Cheng_jui,1,69,112
Kao_Cheng_jui,forehand,push,step,continue,00:01:43:68,123000,176000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Patrick_Franziska,1,70,112
Patrick_Franziska,backhand,drive,step,continue,00:01:44:16,208000,342000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Kao_Cheng_jui,1,71,112
Kao_Cheng_jui,backhand,block,step,continue,00:01:44:64,112000,129000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Patrick_Franziska,1,72,112
Patrick_Franziska,forehand,drive,step,continue,00:01:45:28,137000,360000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Kao_Cheng_jui,1,73,112
Kao_Cheng_jui,forehand,drive,step,continue,00:01:46:04,206000,142000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Patrick_Franziska,1,74,112
Patrick_Franziska,forehand,drive,step,continue,00:01:46:56,174000,355000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Kao_Cheng_jui,1,75,112
Kao_Cheng_jui,forehand,drive,step,continue,00:01:47:48,136000,139000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Patrick_Franziska,1,76,112
Patrick_Franziska,forehand,drive,step,won,00:01:48:16,217000,346000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Kao_Cheng_jui,1,77,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:01:53:96,202000,176000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Patrick_Franziska,1,78,112
Patrick_Franziska,forehand,push,step,continue,00:01:54:60,135000,299000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Kao_Cheng_jui,1,79,112
Kao_Cheng_jui,forehand,push,step,continue,00:01:55:24,157000,200000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Patrick_Franziska,1,80,112
Patrick_Franziska,backhand,push,step,continue,00:01:55:96,182000,318000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Kao_Cheng_jui,1,81,112
Kao_Cheng_jui,backhand,side-spin drive,step,continue,00:01:56:60,109000,138000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Patrick_Franziska,1,82,112
Patrick_Franziska,backhand,block,step,continue,00:01:57:20,181000,312000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Kao_Cheng_jui,1,83,112
Kao_Cheng_jui,backhand,block,step,continue,00:01:57:56,113000,145000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Patrick_Franziska,1,84,112
Patrick_Franziska,backhand,drive,step,won,00:01:58:08,221000,347000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Kao_Cheng_jui,1,85,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:02:00:56,191000,198000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Patrick_Franziska,1,86,112
Patrick_Franziska,forehand,push,step,continue,00:02:01:24,170000,307000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Kao_Cheng_jui,1,87,112
Kao_Cheng_jui,forehand,drive,step,continue,00:02:02:12,221000,148000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Patrick_Franziska,1,88,112
Patrick_Franziska,forehand,drive,step,won,00:02:02:64,126000,356000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Kao_Cheng_jui,1,89,112
Patrick_Franziska,forehand,serve,no move,continue,00:02:07:36,157000,301000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Kao_Cheng_jui,1,90,112
Kao_Cheng_jui,forehand,push,step,continue,00:02:07:96,178000,192000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Patrick_Franziska,1,91,112
Patrick_Franziska,forehand,push,step,continue,00:02:08:47,124000,301000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Kao_Cheng_jui,1,92,112
Kao_Cheng_jui,forehand,drive,step,won,00:02:09:60,150000,155000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Patrick_Franziska,1,93,112
Patrick_Franziska,forehand,serve,no move,continue,00:02:13:96,123000,313000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Kao_Cheng_jui,1,94,112
Kao_Cheng_jui,forehand,push,step,continue,00:02:14:60,110000,149000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Patrick_Franziska,1,95,112
Patrick_Franziska,backhand,drive,step,continue,00:02:15:24,213000,371000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Kao_Cheng_jui,1,96,112
Kao_Cheng_jui,backhand,block,step,won,00:02:15:76,147000,154000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Patrick_Franziska,1,97,112
Kao_Cheng_jui,forehand,serve,no move,won,00:02:23:84,2e+05,180000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Patrick_Franziska,1,98,112
Kao_Cheng_jui,forehand,serve,no move,won,00:02:28:44,197000,189000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Kao_Cheng_jui,3-2,Patrick_Franziska,1,99,112
Patrick_Franziska,forehand,serve,no move,continue,00:02:33:92,164000,197000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,1,112
Kao_Cheng_jui,backhand,side-spin drive,step,won,00:02:34:48,211000,350000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,2,112
Patrick_Franziska,forehand,serve,no move,continue,00:02:41:08,158000,195000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,3,112
Kao_Cheng_jui,forehand,push,step,won,00:02:41:64,206000,348000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,4,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:02:48:32,145000,297000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,5,112
Patrick_Franziska,forehand,push,step,continue,00:02:49:08,242000,186000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,6,112
Kao_Cheng_jui,forehand,drive,step,won,00:02:50:40,168000,360000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,7,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:02:54:60,143000,302000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,8,112
Patrick_Franziska,forehand,push,step,won,00:02:55:32,213000,201000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,9,112
Patrick_Franziska,forehand,serve,no move,continue,00:03:00:96,218000,177000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,10,112
Kao_Cheng_jui,forehand,push,step,continue,00:03:01:52,169000,307000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,11,112
Patrick_Franziska,backhand,push,step,continue,00:03:02:20,189000,186000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,12,112
Kao_Cheng_jui,forehand,push,step,continue,00:03:03:12,161000,343000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,13,112
Patrick_Franziska,backhand,drive,step,won,00:03:03:92,227000,136000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,14,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:03:09:60,135000,292000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,15,112
Patrick_Franziska,forehand,push,step,continue,00:03:10:40,174000,175000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,16,112
Kao_Cheng_jui,forehand,drive,step,won,00:03:11:00,194000,350000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,17,112
Patrick_Franziska,forehand,serve,no move,won,00:03:15:96,184000,190000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,18,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:03:22:20,133000,311000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,19,112
Patrick_Franziska,backhand,push,step,continue,00:03:23:04,148000,175000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,20,112
Kao_Cheng_jui,backhand,drive,step,continue,00:03:23:76,223000,355000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,21,112
Patrick_Franziska,backhand,block,step,continue,00:03:24:32,132000,163000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,22,112
Kao_Cheng_jui,backhand,drive,step,won,00:03:24:88,144000,356000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,23,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:03:30:48,130000,317000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,24,112
Patrick_Franziska,backhand,side-spin drive,step,continue,00:03:31:12,122000,154000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,25,112
Kao_Cheng_jui,backhand,block,step,continue,00:03:31:56,202000,346000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,26,112
Patrick_Franziska,backhand,drive,step,continue,00:03:32:00,152000,140000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,27,112
Kao_Cheng_jui,backhand,block,step,continue,00:03:32:52,153000,333000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,28,112
Patrick_Franziska,forehand,drive,step,won,00:03:33:28,195000,142000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,29,112
Patrick_Franziska,forehand,serve,no move,continue,00:03:39:44,171000,179000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,30,112
Kao_Cheng_jui,forehand,push,step,won,00:03:40:20,160000,290000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,31,112
Patrick_Franziska,forehand,serve,no move,continue,00:03:45:16,175000,191000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,32,112
Kao_Cheng_jui,forehand,push,step,continue,00:03:45:84,145000,309000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,33,112
Patrick_Franziska,forehand,filp,step,won,00:03:46:52,123000,139000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,34,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:03:53:64,131000,311000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,35,112
Patrick_Franziska,forehand,push,step,continue,00:03:54:36,180000,188000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,36,112
Kao_Cheng_jui,forehand,drive,step,continue,00:03:55:08,123000,362000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,37,112
Patrick_Franziska,forehand,drive,step,continue,00:03:55:68,210000,134000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,38,112
Kao_Cheng_jui,forehand,drive,step,continue,00:03:56:24,116000,317000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,39,112
Patrick_Franziska,forehand,block,step,won,00:03:56:96,122000,143000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,40,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:04:01:56,133000,298000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,41,112
Patrick_Franziska,backhand,side-spin drive,step,won,00:04:02:20,113000,130000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,42,112
Patrick_Franziska,forehand,serve,no move,continue,00:04:07:84,166000,177000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,43,112
Kao_Cheng_jui,forehand,push,step,continue,00:04:08:44,175000,369000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,44,112
Patrick_Franziska,backhand,drive,step,continue,00:04:08:92,115000,136000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,45,112
Kao_Cheng_jui,backhand,block,step,won,00:04:09:60,158000,335000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,46,112
Patrick_Franziska,forehand,serve,no move,continue,00:04:13:84,196000,173000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,47,112
Kao_Cheng_jui,forehand,push,step,continue,00:04:14:40,154000,300000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,48,112
Patrick_Franziska,forehand,push,step,continue,00:04:15:08,185000,217000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,49,112
Kao_Cheng_jui,forehand,push,step,won,00:04:16:07,205000,348000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,50,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:04:22:12,206000,284000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,51,112
Patrick_Franziska,backhand,push,step,continue,00:04:22:84,218000,177000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,52,112
Kao_Cheng_jui,forehand,drive,step,continue,00:04:23:52,125000,335000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,53,112
Patrick_Franziska,forehand,block,step,continue,00:04:24:00,193000,152000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,54,112
Kao_Cheng_jui,backhand,block,step,continue,00:04:24:48,190000,348000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,55,112
Patrick_Franziska,backhand,drive,step,won,00:04:25:48,240000,113000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,56,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:04:30:96,204000,283000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,2,57,112
Patrick_Franziska,backhand,push,step,won,00:04:31:68,233000,178000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,2,58,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:03:51:23,122000,165000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,3,1,112
Patrick_Franziska,backhand,drive,step,won,00:03:51:63,185000,346000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,3,2,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:03:57:09,125000,171000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,3,3,112
Patrick_Franziska,backhand,drive,step,won,00:03:57:39,208000,356000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,3,4,112
Patrick_Franziska,forehand,serve,no move,continue,00:04:01:89,207000,303000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,3,5,112
Kao_Cheng_jui,forehand,push,step,won,00:04:02:36,161000,180000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,3,6,112
Patrick_Franziska,forehand,serve,no move,continue,00:04:08:49,185000,281000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,3,7,112
Kao_Cheng_jui,forehand,push,step,continue,00:04:09:09,175000,160000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,3,8,112
Patrick_Franziska,forehand,drive,step,won,00:04:09:79,242000,363000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,3,9,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:04:14:26,159000,190000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,3,10,112
Patrick_Franziska,backhand,push,step,continue,00:04:14:76,169000,287000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,3,11,112
Kao_Cheng_jui,forehand,push,step,continue,00:04:15:33,206000,182000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,3,12,112
Patrick_Franziska,backhand,drive,step,continue,00:04:15:73,134000,346000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,3,13,112
Kao_Cheng_jui,forehand,fastdrive,step,won,00:04:16:13,113000,135000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,3,14,112
Kao_Cheng_jui,forehand,serve,no move,won,00:04:20:63,187000,180000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,3,15,112
Patrick_Franziska,forehand,serve,no move,continue,00:04:26:19,220000,296000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,3,16,112
Kao_Cheng_jui,forehand,push,step,continue,00:04:26:66,175000,186000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,3,17,112
Patrick_Franziska,backhand,push,step,continue,00:04:27:26,143000,329000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,3,18,112
Kao_Cheng_jui,forehand,drive,step,won,00:04:27:79,149000,144000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,3,19,112
Patrick_Franziska,forehand,serve,no move,continue,00:04:31:59,155000,294000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,3,20,112
Patrick_Franziska,forehand,push,step,continue,00:04:32:26,175000,125000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,3,21,112
Patrick_Franziska,forehand,drive,step,won,00:04:32:76,110000,356000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,3,22,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:04:39:46,159000,190000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,3,23,112
Patrick_Franziska,forehand,push,step,continue,00:04:39:99,122000,320000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,3,24,112
Kao_Cheng_jui,forehand,drive,step,continue,00:04:40:49,231000,138000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,3,25,112
Patrick_Franziska,forehand,drive,step,won,00:04:40:83,115000,317000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,3,26,112
Kao_Cheng_jui,forehand,serve,no move,continue,00:04:45:73,126000,193000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,3,27,112
Patrick_Franziska,backhand,drive,step,continue,00:04:46:09,226000,350000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,3,28,112
Kao_Cheng_jui,backhand,block,step,continue,00:04:46:43,226000,135000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,3,29,112
Patrick_Franziska,forehand,drive,cross,continue,00:04:47:13,183000,359000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,3,30,112
Kao_Cheng_jui,forehand,drive,step,continue,00:04:47:69,137000,160000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,3,31,112
Patrick_Franziska,forehand,drive,step,continue,00:04:48:43,133000,359000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,3,32,112
Kao_Cheng_jui,forehand,drive,step,won,00:04:49:56,164000,165000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,3,33,112
Patrick_Franziska,forehand,serve,no move,continue,00:04:55:03,186000,301000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,3,34,112
Kao_Cheng_jui,forehand,push,step,continue,00:04:55:59,148000,124000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,3,35,112
Patrick_Franziska,backhand,drive,step,continue,00:04:55:89,190000,355000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,3,36,112
Kao_Cheng_jui,backhand,block,step,continue,00:04:56:33,174000,134000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Patrick_Franziska,3,37,112
Patrick_Franziska,backhand,drive,step,continue,00:04:56:79,115000,358000.0,昶騵,17,2023,WTT Contender Lagos MS R16,Patrick_Franziska,3-2,Kao_Cheng_jui,3,38,112
